"ID","Text","Author"
"15210","būti labas jaunutis linksmas nusijuokti ciocia","Šatrijos ragana"
"15211","jaunas janeczku dėdė","Šatrijos ragana"
"15212","jonelis pažiūrėti ciocią dėdė stiprus pražilusį praplikusį taryti žinomas ciocia","Šatrijos ragana"
"15213","valanda jonelis tapyti ciocios favoritas niekas nebijo pasentas visados norėti atrodytas jaunas dėdė būti metas vyrus","Šatrijos ragana"
"15214","dėdė pareiškimas nepadarė įspūdis","Šatrijos ragana"
"15215","atsidėjęs gerti kava kepinys","Šatrijos ragana"
"15216","pani bratowej auksas medalis kepinys taryti","Šatrijos ragana"
"15217","burna tirpti","Šatrijos ragana"
"15218","labas džiaugtis patikti","Šatrijos ragana"
"15219","medalis nusipelnyti virėjas atsakyti mamatė","Šatrijos ragana"
"15220","neužsiimi virtuve marynieczko","Šatrijos ragana"
"15221","paklausyti ciocia","Šatrijos ragana"
"15222","būtinas reikti užsiimti žinomas","Šatrijos ragana"
"15223","nuomonė kalbėti ciocia gerdama kava žmona būtinas turėti mėgtas virtuvę","Šatrijos ragana"
"15224","viena svarbesniųjų priemonė įtiktas vyras įrodytas rūpinimasis būti pirma ėjimas tikslas","Šatrijos ragana"
"15225","bolesiui visados skanus ko pridėti ranka","Šatrijos ragana"
"15226","didžiuojuos džiaugtis","Šatrijos ragana"
"15227","karusiu būti idealus žmona žinti idealus mažesnis pasaulis taryti mamatė","Šatrijos ragana"
"15228","žiūrėdama ciocią mąsčiau būti tikras idealus žmona","Šatrijos ragana"
"15229","nesiliaudama rūpinos vyrus tepti buterbrodus rinkti geras kepinėlius dėdė tereikėjo įsidėtas burna sukramtytas","Šatrijos ragana"
"15230","kava dėdė tėvelis išeiti pasivaikščiotas ciocia pašaukus kambarys išdalyti lauktuvės gausumas gražumas pranešti drąsus svajonė","Šatrijos ragana"
"15231","apdovanojus ciocia įspėti dovanas daug nesigirtume nesidžiaugtume dėdė girdint nemėgstąs pinigas aikvoti","Šatrijos ragana"
"15232","žinoti vyrus kalbus dėdė būti šykštus ciocia įvairus gudrybė teišgauna pinigas kartas2 imas stalčius pasinaudodama dėdė įsakmus nežinoti pinigas skaičius","Šatrijos ragana"
"15233","ciocios įspėtas tuojau viską nusinešėm kambarys viena terūpėjo pasidalytas džiaugsmas dovanas žvirbliukais","Šatrijos ragana"
"15234","dėdė boleś atvežti lauktuvės tuščias cigaras dėžė ciocia nematant pridėti saldainis","Šatrijos ragana"
"15235","dabar dienoti eiti visai kitaip","Šatrijos ragana"
"15236","vakarė nebūti svečias ciocia dėdė meldžias draugė norėti meldimesi dalyvauti","Šatrijos ragana"
"15237","malda būti laikomas liurdo šv","Šatrijos ragana"
"15238","panelė paveikslas ciocia atsivežti tuojau liepė pakabintas vienas paskirtųjų kambarys kartus visados degančia lempele","Šatrijos ragana"
"15239","atsisėdę ciocia dėdė pradėti vakarinis malda ciocia balsus skaityti klaupias kalbėti poteris","Šatrijos ragana"
"15240","trzy pacierze do matki boskej częstochowskiej užduoti ciocia","Šatrijos ragana"
"15241","trzy pacierze do matki boskej ostrobramskiej","Šatrijos ragana"
"15242","pięć pacierzy do matki boskej lurdzkiej","Šatrijos ragana"
"15243","ciocia turėti svarbus reikalas dievas poterių prisidėti novena","Šatrijos ragana"
"15244","artinantis išvažiavimas laikas kalbėti noveną kelionė būti laimingas","Šatrijos ragana"
"15245","bešnibždant kits tėvas sveikas marija dievas motina būti vaidinas paveikslas","Šatrijos ragana"
"15246","čenstakavietės drebu baisus atrodyti tamsus veidas du juostis rėžiais paženklintu","Šatrijos ragana"
"15247","aušroti vartai tikti ramus saldus","Šatrijos ragana"
"15248","aukštas stovėti liurdiškė gražiausioji jaunas puikus baltas rūbas mėlynas kaspinas apsijuosusi matyt galingiausioji aukojama daug poterių paveikslas degti lempelė","Šatrijos ragana"
"15249","lempelė ilgus malda būti nuobodus","Šatrijos ragana"
"15250","kambarys brėkyje raudonas taurė spindėti dangus gelti meilė dievas karštas meldimų siunčiamas pražydusi","Šatrijos ragana"
"15251","lempelė kabąsis aukštas palubėse būti tarpininkė klūpojančių žemas dievas kursti motina angelas šventas gyventi debesis rotis sodnuose","Šatrijos ragana"
"15252","įvairumo poteris įnešti ciocia dažnas pertraukdama melskis nusidėjėlis dabar mirtis valanda boleczku nešalta","Šatrijos ragana"
"15253","apdengtas pledas","Šatrijos ragana"
"15254","tėvas kursas būti dangus nika sukinėjies","Šatrijos ragana"
"15255","poteriaudamas turėti elgtis šventas","Šatrijos ragana"
"15256","dabar visados iruš širdelė įleisk žužu tur būt norėti įeitas","Šatrijos ragana"
"15257","bažnyčia lankytis ciocia nemėgti","Šatrijos ragana"
"15258","bažnyčia giesmė blogti veikiančios nervas primenančios laidotuvės","Šatrijos ragana"
"15259","labas nemėgti viso ko primisti mirtis norėti būti visados jaunas amžinti gyventas","Šatrijos ragana"
"15260","niekuomet nedalyvauti laidotuvės negalėti žiūrėti grabą","Šatrijos ragana"
"15261","dėdė nepraleidžia vienas šventadienio nenuvažiavęs bažnyčia kartas2 diena mėgti pėsčias nueitas","Šatrijos ragana"
"15262","kartas2 ciocia rūpinas neišeitų","Šatrijos ragana"
"15263","visados eiti draugė mamatė džiaugdamos proga pabūtas bažnyčia diena labas mėgti melstis šventas","Šatrijos ragana"
"15264","juokingas ciocia sergsta dėdė","Šatrijos ragana"
"15265","vilniuje dėdė išėjus miestas ciocia įpėdin siunčianti ištikimas tarnaitė dėdė nematomas sekti","Šatrijos ragana"
"15266","dėdė mažesnis vaikas didelis žilas virtis","Šatrijos ragana"
"15267","tur būt labas mylėdama dėdė motina vaikas ciocia užmirštas vaikyti turimas ūsas būti senti","Šatrijos ragana"
"15268","ciocia karusia ilgus gulėti mėgti sakyti labas diena lova tebesant","Šatrijos ragana"
"15269","eiti visi trys sėdėti valandėlė ciocia tarpas gerti kava kalbėti","Šatrijos ragana"
"15270","nuostabus šiol manyti lova tevalgo ligonys žinti balsus stebėtis nepridera","Šatrijos ragana"
"15271","išėjus ciocia apsivilkus gražus šlafrokėliu vaikščioti visus namas","Šatrijos ragana"
"15272","malonus esantis minėtas senas laikas bruzdėjo čia tebebūdama jaunas mergaitė","Šatrijos ragana"
"15273","ateiti kambarys eiti kartas2 virtuvę viską pastebėdama visu kuo domėdamos radus dulkė netvarka sunkus dūsauti","Šatrijos ragana"
"15274","kartas2 eiti mamate apveizėti mamatės ūkis vištų kalakutas antis kiaulė","Šatrijos ragana"
"15275","gėrėtis nutukusiais peniukšliais grožėtis ilganosiais kalakutais sakos viso ko labas pasiilgusi miestas begyvendama esantis malonus gyventas sodžiuje augintas","Šatrijos ragana"
"15276","mamatė niekas neatsakyti","Šatrijos ragana"
"15277","marynieczko matyti labas šaltas žiūrėti ūkis sakyti ciocia","Šatrijos ragana"
"15278","tiesa sakant bevelyčiau visiškai neturėjus","Šatrijos ragana"
"15279","kam auginama šeriama globojamas","Šatrijos ragana"
"15280","papjauti","Šatrijos ragana"
"15281","galas nemalonus","Šatrijos ragana"
"15282","geras nematytas visų padaras nesirūpinti neturėti","Šatrijos ragana"
"15283","sentimentalizmas maryniu","Šatrijos ragana"
"15284","tem się nie myśli","Šatrijos ragana"
"15285","būti turėti būti","Šatrijos ragana"
"15286","negalimas būti geras šeimininkė nesirūpinant paukštis kiaulė duoda dabar daug pelno","Šatrijos ragana"
"15287","ciocia ilgus rėdos išeiti baltesnė nufrizuota nuparfumuota elegantė eiti sodną pasivaikščiotas valanda šnabždančias pageltusiais lapas alėjas","Šatrijos ragana"
"15288","dėdė boleś mėgti tolimas pasivaikščiojimas kasdien pietūs eiti tėvelis laukas miškas ciocią lydėti mamatė","Šatrijos ragana"
"15289","baisus sunkėti ėjimas ciocia visą laikas sakyti doroti pamokslas būti neapsakomas nuobodus","Šatrijos ragana"
"15290","nika dažnas laikas pasislėpti niekur negalimas rasti","Šatrijos ragana"
"15291","apskritas sakant nika dažnas erzinti ciocią kasdien nustoti truputis malonėti","Šatrijos ragana"
"15292","nuolat kuo nusikalsta neramus elgias poteris bėgti ciocios nenorti pasikalbėtas tarti žvirbliukų išmoktas posakis","Šatrijos ragana"
"15293","laikytis šiaip laipsnis stengtis tinkinti ciociai nuobodus","Šatrijos ragana"
"15294","svečias mėgti pasivažinėtas","Šatrijos ragana"
"15295","ketvertas gražus juodas arklys pakinkytą kočą sėdas ciocia dėdė dvejetas pryšakinės sėdynė trečiasis tėvelis kursti visados būti vežėjas norėdamas įtaikinti ciociai","Šatrijos ragana"
"15296","ciocia labas bijoti važinėtis tėvelis būti ramus","Šatrijos ragana"
"15297","ciocia sakyti vežėjas niekados negalimas esantis pasitikėtas tyčiomis kartas2 galįsis įvažiuotas griovys paleistas arklys pašėltų bėgti ką padarytas","Šatrijos ragana"
"15298","tėvelis vežant ciocia nesiliauti bijojusi","Šatrijos ragana"
"15299","kartas2 kočui vienas pusė pakrypęs ciocia šaukti plonas balsus grobsto dėdė ranka","Šatrijos ragana"
"15300","dėdė erzinti pykti pradėti bartis","Šatrijos ragana"
"15301","labas juokinti nuolat primisti vežėjas žodis ciocią puoni kap butelka arielkuos neužkimšta","Šatrijos ragana"
"15302","bijuok nepasilijtų","Šatrijos ragana"
"15303","važinėtis tikti daug labas vaikščiotas alėjas","Šatrijos ragana"
"15304","mąstyti pamokslas ciociai čia nebėras laikyti baimė pasilieti visą kelias bartis dėdė","Šatrijos ragana"
"15305","ciocią dėdė tesėdi du trečdalis kelis likęs laikas dangenas tėvelis ten tikra niekas netemdomas rojus","Šatrijos ragana"
"15306","svarbus dėdė atvažiavimo tikslas būti medžioklė tėvelis stengias surengtas kuo iškilniausią kuo garsus dėdė mėgti būti daug medžiotojas daug šuo būti balsinga būru visi skanus papusryčiavę važiuoti susėdę paprastas ratas margas kilimas išklotus važiuodami padainuoti medžiotojas daina miškas atvežti pietūs būtinas tradicinis bigosu","Šatrijos ragana"
"15307","visą diena medžioklė svečias tekalbėjo","Šatrijos ragana"
"15308","ciocia dejuoti sunkus esantis turėti vyras medžiotojas","Šatrijos ragana"
"15309","mėgstanti medžioklė riteriška gražus pramoga kainuojanti visados daug nervas","Šatrijos ragana"
"15310","didelis medžioklė aibė medžiotojas lengvas galįsis nutiktas nelaimė","Šatrijos ragana"
"15311","liudeczku drogi kreipės tėvelis viltis","Šatrijos ragana"
"15312","auksas širdis neapleisi","Šatrijos ragana"
"15313","tėvelis pradžia raminti ciocią nustojęs kantrybė taryti kalbėti pavojus grūmoti vyras vyras taikindamas zuikis galėti kliūtas kartas2 medžiotojas užpakalis","Šatrijos ragana"
"15314","visados mėgti juokautas taryti pasipiktinęs ciocia","Šatrijos ragana"
"15315","dėdė ištisas diena uolus rengtis medžiotas","Šatrijos ragana"
"15316","atnešęs šautuvas gražus makštis prašyti tėvelis sudėtas","Šatrijos ragana"
"15317","tikįsis tėvelis padarysiant daug mitriau nesąs reikiant apsipažinęs naujas sistema","Šatrijos ragana"
"15318","kam reikalas statytis pavojun","Šatrijos ragana"
"15319","šautuvas turįsis būti neuždarytas galįsis žinotas","Šatrijos ragana"
"15320","atsargumas niekuomet nekenkiąs","Šatrijos ragana"
"15321","tėvelis bededant dėdė sėdėti perdaug","Šatrijos ragana"
"15322","šautuvas būti naujintelaitis naujas sistema patroninis gražus tėvelis gėrėdamasis čiupinėjo niktis akis žibėti bežiūrint","Šatrijos ragana"
"15323","patronus dirbtas dėdė matytis bijoti nemoka","Šatrijos ragana"
"15324","galįsis sakyti pistonas iššautas nutiktas","Šatrijos ragana"
"15325","viską įtaisyti tėvelis dėdė žiūrėti atsisėdęs","Šatrijos ragana"
"15326","numaniau dėdė bijojimas šautuvas būti dalykas nekalbamas nika visai nesuvokdamas taryti dėdė bijoti šautuvas rytas važiuoti medžiotas","Šatrijos ragana"
"15327","visados raudonis dėdė skruostas labas paraudo taryti pirmas pirmiau mandagieji vaikyti nedrįsta kreiptis kvailas klausimas vyrus","Šatrijos ragana"
"15328","apskritas geras vaikyti sėsti kambarys","Šatrijos ragana"
"15329","tėvelis tuojau liepė eiti vaikas kambarys","Šatrijos ragana"
"15330","jaustis dėdė užgautas ilgus kalbėtis gėda didelis ponas bijotas ginklas","Šatrijos ragana"
"15331","dabar nebijau šautuvas sakyti nika tebesu mažesnis užaugti važiuoti afriką medžiotas liūtas tigras","Šatrijos ragana"
"15332","būti vežėjas taryti jonelis","Šatrijos ragana"
"15333","rytas metąsis ankstus pažadinti dundesys","Šatrijos ragana"
"15334","mamatės nebebūti lova","Šatrijos ragana"
"15335","tuojau prikėliau niką kursti norėti pamatyti medžiotojas išvažiuojant greit apsirėdžiau išbėgti","Šatrijos ragana"
"15336","prieangis kabinetas sėdėti daugelis ponas medžiokliškai apsirėdžiusių gyvas balsingai kalbėti žiūrėdami dėdė šautuvas","Šatrijos ragana"
"15337","kiemas sidabriniame rasoti stovėti pakinkyti vežimai aukštas sėdynė uždengtomis margas kilimas","Šatrijos ragana"
"15338","liokajus kaziukas einąs draugė šaulys ėjimas nepažįstamas vyrukas šautuvas pečius spindįsis auksinis trimitėliais laikyti būrys sudveiluotų skalikas linksmas lojančių kaukiančių džiaugsmas eiti medžiotas","Šatrijos ragana"
"15339","visi būti pasirengęs keliautas nuobodžiauti laukdami dėdė kursti šiol nesirodė kambarys","Šatrijos ragana"
"15340","valgomas ruošės mamatė gausus nukrautą stalas","Šatrijos ragana"
"15341","virtuvėje širsti nikodemas keikdamas przestoisia śniadania","Šatrijos ragana"
"15342","pagalios tėvelis nebesitverdamas paprašyti svečias valgomas nueiti dėdė","Šatrijos ragana"
"15343","svečias susėsti pasivėlavęs medžiotojas pasirodyti","Šatrijos ragana"
"15344","būti pasipuošęs neseniai matytas mada žurnalas medžiotojas","Šatrijos ragana"
"15345","gašūs liakeruoti batas žalsvas kostiumas gražus ragas sagutė šoninis kišenėlės kyšoti kampelis tikras medžiokliškos nosinis papuoštas briedė galva šonas kaboti aptaisytas sidabras ragas","Šatrijos ragana"
"15346","ranka laikyti medžiokliškas pirštinis žalsvą skrybėlė erelis plunksna","Šatrijos ragana"
"15347","maloningas atleisite pavėlavimą taryti sveikindamasis miestas žmogus nepratusiam keltis saulė","Šatrijos ragana"
"15348","būti didelis medžioklė mėgėja retas temedžioju medžioklė tualetas gaišinti daug laikyti","Šatrijos ragana"
"15349","medžiotojas skubėti įtikintas nesą vėlu","Šatrijos ragana"
"15350","dėdė aleksandras vadžiodamas akis elegantiškas dėdė bolesio kostiumas taryti vienas bijoti nekultūringieji žemaitis zuikis sugebėti įvertintas tualetas bolesi stebėjęsi nepasielgs tikras žemaitiškas iliustruodami žinomas žemaitis patarlė","Šatrijos ragana"
"15351","patarlė","Šatrijos ragana"
"15352","paklausyti dėdė boleś","Šatrijos ragana"
"15353","nedaug težinau žemaitis patarlė","Šatrijos ragana"
"15354","daug vaizdingas reikšti ką prancūzas švelnus je men fiche","Šatrijos ragana"
"15355","svečias imti juoktis smalsus teiravos patarlė","Šatrijos ragana"
"15356","labiausia įsismalsino dėdė boleś","Šatrijos ragana"
"15357","ciekawy jestem interesuoja žemaitis patarlė norėti žinotas ką zuikis iliustruoti taryti gromuliuodamas bifšteksą","Šatrijos ragana"
"15358","neinteresuoja","Šatrijos ragana"
"15359","paklausyti dėdė aleksandras","Šatrijos ragana"
"15360","patarlė tauta išmintis","Šatrijos ragana"
"15361","tauta išmintis tebūti vystykluose laikyti eiti artimas pažintis","Šatrijos ragana"
"15362","kalba pertraukti tėvelis prašydamas skubėti senis laika važiuoti","Šatrijos ragana"
"15363","tylėdamas greit pabaigę pusryčiautas visi išeiti sėsti ratas","Šatrijos ragana"
"15364","dėdė boleś atsargus paimti šautuvas","Šatrijos ragana"
"15365","tikras išėmei patronus liudvikai","Šatrijos ragana"
"15366","tikras atsakyti tėvelis","Šatrijos ragana"
"15367","dėdė užsimerkti staiga pasiryžęs žūt būt įvykdytas baisus nemalonus dalykas užsimauti šautuvas pečius","Šatrijos ragana"
"15368","besimaudydama prisiverčiu pasinertyti šaltas vanduo pamanyti žiūrėdama dėdė","Šatrijos ragana"
"15369","dėdė boleś įsisėdo gražus pataisytus ratas būtinas reikalaudamas ten sėsti tėvelis","Šatrijos ragana"
"15370","wypadki chodzą ludziach","Šatrijos ragana"
"15371","galėti žinotas","Šatrijos ragana"
"15372","ramus būnti šaltas kraujas begalinis drąsa","Šatrijos ragana"
"15373","linksmas papūtė ragas šaulys džiaugdamies nuobodus laukimas pasibaigti stiprus sulojo sukaukė šunes kompanija išdundėjo vartai","Šatrijos ragana"
